Date,High,Low,Open,Close,Volume,Adj_Close
2018-03-27,10.59000015,9.899999619,10.51000023,10,68551300,10
2018-03-28,10.17000008,9.789999962,9.989999771,9.81000042,64832100,9.81000042
2018-03-29,10.07999992,9.81000042,9.93999958,10.05000019,48681400,10.05000019
2018-04-02,10.14000034,9.510000229,9.989999771,9.529999733,64824600,9.529999733
2018-04-03,9.770000458,9.300000191,9.630000114,9.550000191,54891600,9.550000191
2018-04-04,9.81000042,9.039999962,9.079999924,9.770000458,67356900,9.770000458
2018-04-05,10.19999981,9.909999847,10.05000019,10.02000046,65758800,10.02000046
2018-04-06,10.10000038,9.5,9.829999924,9.609999657,51087100,9.609999657
2018-04-09,9.840000153,9.520000458,9.75,9.529999733,38382600,9.529999733
2018-04-10,10.03999996,9.710000038,9.75,9.979999542,42849200,9.979999542
2018-04-11,10.02999973,9.789999962,9.869999886,9.819999695,29169300,9.819999695
2018-04-12,10.10000038,9.819999695,9.979999542,10.07999992,47784400,10.07999992
2018-04-13,10.22000027,9.880000114,10.19999981,9.930000305,38935700,9.930000305
2018-04-16,10.17000008,9.899999619,10,10.09000015,28875100,10.09000015
2018-04-17,10.52999973,10.19999981,10.27999973,10.52000046,45360300,10.52000046
2018-04-18,10.64999962,10.32999992,10.51000023,10.35999966,42449600,10.35999966
2018-04-19,10.32999992,9.989999771,10.18000031,10.10999966,57841600,10.10999966
2018-04-20,10.14000034,9.949999809,10.05000019,9.989999771,39011900,9.989999771
2018-04-23,10.18999958,9.970000267,10.09000015,10.03999996,42971300,10.03999996
2018-04-24,10.35000038,9.949999809,10.18999958,10.09000015,44992200,10.09000015
2018-04-25,10.09000015,9.56000042,10.06000042,9.710000038,90578000,9.710000038
2018-04-26,11.18999958,10.60999966,10.86999989,11.03999996,145284100,11.03999996
2018-04-27,11.35999966,11.02000046,11.19999981,11.10999966,74347800,11.10999966
2018-04-30,11.14000034,10.86999989,11.06000042,10.88000011,50608800,10.88000011
2018-05-01,11.14999962,10.77000046,10.82999992,11.13000011,43441600,11.13000011
2018-05-02,11.15999985,10.97000027,11.10000038,10.97000027,29267300,10.97000027
2018-05-03,11.06000042,10.82999992,10.89999962,10.93000031,33310600,10.93000031
2018-05-04,11.28999996,10.86999989,10.88000011,11.27999973,47884900,11.27999973
2018-05-07,11.68000031,11.30000019,11.31999969,11.59000015,54001700,11.59000015
2018-05-08,11.65999985,11.39999962,11.48999977,11.60999966,35218400,11.60999966
2018-05-09,11.97999954,11.56999969,11.64999962,11.94999981,49605700,11.94999981
2018-05-10,12.18000031,11.94999981,11.97999954,12.13000011,49744500,12.13000011
2018-05-11,12.02999973,11.68999958,11.89000034,11.94999981,43863700,11.94999981
2018-05-14,12.35999966,12.10999966,12.14000034,12.22999954,50263800,12.22999954
2018-05-15,12.46000004,12.15999985,12.18000031,12.44999981,44183200,12.44999981
2018-05-16,12.97999954,12.61999989,12.64000034,12.81999969,73364000,12.81999969
2018-05-17,12.89999962,12.65999985,12.78999996,12.81999969,38692500,12.81999969
2018-05-18,13.26000023,12.90999985,13.06000042,13,54063400,13
2018-05-21,13.31000042,12.88000011,13.25,12.98999977,49714200,12.98999977
2018-05-22,13.14000034,12.71000004,13,12.97999954,43267000,12.97999954
2018-05-23,13.18000031,12.89999962,12.93000031,13.10000038,44517800,13.10000038
2018-05-24,13.43000031,13.02999973,13.06000042,13.40999985,47785700,13.40999985
2018-05-25,13.72000027,13.35999966,13.39999962,13.53999996,43850100,13.53999996
2018-05-29,13.63000011,13.26000023,13.44999981,13.35999966,39578500,13.35999966
2018-05-30,13.94999981,13.47999954,13.47999954,13.81999969,58186400,13.81999969
2018-05-31,13.93000031,13.68999958,13.73999977,13.72999954,46797700,13.72999954
2018-06-01,14.39999962,13.92000008,13.97999954,14.39999962,71677900,14.39999962
2018-06-04,14.97999954,14.52000046,14.76000023,14.85000038,74546000,14.85000038
2018-06-05,14.92000008,14.63000011,14.85000038,14.85000038,56122700,14.85000038
2018-06-06,15.73999977,15.03999996,15.06999969,15.67000008,97089000,15.67000008
2018-06-07,15.97000027,14.85000038,15.82999992,14.89000034,99860300,14.89000034
2018-06-08,15.32999992,14.31000042,14.52000046,15.25,81930500,15.25
2018-06-11,15.89000034,15.01000023,15.21000004,15.72999954,80737600,15.72999954
2018-06-12,15.94999981,15.43000031,15.84000015,15.85000038,67002600,15.85000038
2018-06-13,16.52000046,15.77999973,15.81000042,16.31999969,90227300,16.31999969
2018-06-14,16.79000092,15.57999992,16.62000084,16.25,113048600,16.25
2018-06-15,16.52000046,15.81999969,16.05999947,16.34000015,77612200,16.34000015
2018-06-18,17.34000015,16.12999916,16.18000031,17.11000061,104317400,17.11000061
2018-06-19,17.29000092,16.30999947,16.85000038,16.69000053,92542900,16.69000053
2018-06-20,17.12999916,16.37000084,16.82999992,16.52000046,76280600,16.52000046
2018-06-21,16.87000084,15.46000004,16.64999962,15.64999962,95638400,15.64999962
2018-06-22,15.90999985,15.56000042,15.77999973,15.80000019,59257100,15.80000019
2018-06-25,15.73999977,14.53999996,15.64000034,15.10999966,94418400,15.10999966
2018-06-26,15.60000038,15.10000038,15.31999969,15.5,54213500,15.5
2018-06-27,15.76000023,14.96000004,15.64999962,14.97000027,56014300,14.97000027
2018-06-28,15.35999966,14.75,14.85000038,15.31000042,48716800,15.31000042
2018-06-29,15.48999977,14.97999954,15.40999985,14.98999977,41527800,14.98999977
2018-07-02,15.18000031,14.73999977,14.80000019,15.15999985,43398800,15.15999985
2018-07-03,15.34000015,14.96000004,15.21000004,15,32094000,15
2018-07-05,15.5,15.02000046,15.13000011,15.5,40703300,15.5
2018-07-06,16.38999939,15.47999954,15.52000046,16.36000061,65101700,16.36000061
2018-07-09,16.84000015,16.17000008,16.72999954,16.61000061,58525500,16.61000061
2018-07-10,16.64999962,16.30999947,16.59000015,16.54999924,37093000,16.54999924
2018-07-11,16.53000069,16.02000046,16.14999962,16.27000046,42544100,16.27000046
2018-07-12,16.79000092,16.37999916,16.40999985,16.55999947,44188100,16.55999947
2018-07-13,16.69000053,16.21999931,16.68000031,16.27000046,40614100,16.27000046
2018-07-16,17,16.40999985,16.42000008,16.57999992,65275300,16.57999992
2018-07-17,16.87999916,16.47999954,16.5,16.87000084,42313500,16.87000084
2018-07-18,16.98999977,16.54999924,16.94000053,16.85000038,40881500,16.85000038
2018-07-19,16.87999916,16.54999924,16.70999908,16.70999908,41267800,16.70999908
2018-07-20,16.87999916,16.44000053,16.65999985,16.5,42879800,16.5
2018-07-23,16.68000031,15.89999962,16.46999931,16.65999985,44940800,16.65999985
2018-07-24,16.86000061,16.11000061,16.75,16.19000053,58201500,16.19000053
2018-07-25,16.38999939,15.72000027,16.29999924,16.04999924,82604900,16.04999924
2018-07-26,18.45000076,16.82999992,17.15999985,18.35000038,192661100,18.35000038
2018-07-27,19.87999916,18.30999947,19.06999969,18.94000053,161903800,18.94000053
2018-07-30,20.18000031,19.30999947,19.39999962,19.42000008,160823400,19.42000008
2018-07-31,19.5,18.27000046,19.35000038,18.32999992,118403400,18.32999992
2018-08-01,18.95000076,18.31999969,18.34000015,18.47999954,75495200,18.47999954
2018-08-02,18.82999992,18,18.17000008,18.79000092,52867100,18.79000092
2018-08-03,19.05999947,18.37000084,18.94000053,18.48999977,53232100,18.48999977
2018-08-06,19.44000053,18.45999908,18.88999939,19.43000031,83579700,19.43000031
2018-08-07,19.70999908,19.07999992,19.53000069,19.55999947,72822600,19.55999947
2018-08-08,19.77000046,19.26000023,19.45999908,19.57999992,52081400,19.57999992
2018-08-09,19.70999908,19.07999992,19.57999992,19.10000038,46653400,19.10000038
2018-08-10,19.47999954,18.85000038,19.09000015,19.05999947,65821100,19.05999947
2018-08-13,19.93000031,19.12000084,19.15999985,19.72999954,81411300,19.72999954
2018-08-14,20.28000069,19.62999916,19.96999931,20.02000046,89195500,20.02000046
2018-08-15,20.10000038,19.20000076,19.86000061,19.70000076,86355700,19.70000076
2018-08-16,20.06999969,19.25,19.86000061,19.32999992,69733700,19.32999992
2018-08-17,19.81999969,18.72999954,19.12000084,19.77000046,60616600,19.77000046
2018-08-20,20.07999992,19.35000038,19.79000092,19.97999954,62983200,19.97999954
2018-08-21,20.42000008,19.86000061,19.97999954,20.39999962,55629000,20.39999962
2018-08-22,20.92000008,20.20999908,20.28000069,20.89999962,62002700,20.89999962
2018-08-23,22.31999969,21.13999939,21.19000053,22.29000092,113444100,22.29000092
2018-08-24,24,22.67000008,22.90999985,23.97999954,164328200,23.97999954
2018-08-27,27.29999924,24.62999916,24.94000053,25.26000023,325058400,25.26000023
2018-08-28,26.18000031,24.04000092,25.51000023,25.04999924,215771200,25.04999924
2018-08-29,25.40999985,24.01000023,24.36000061,25.20000076,143223200,25.20000076
2018-08-30,25.67000008,24.76000023,25.29000092,24.88999939,103607300,24.88999939
2018-08-31,25.23999977,24.71999931,24.88999939,25.17000008,65206400,25.17000008
2018-09-04,28.11000061,25.56999969,25.62000084,28.05999947,192541300,28.05999947
2018-09-05,29.94000053,26.84000015,29.40999985,28.51000023,257349000,28.51000023
2018-09-06,28.57999992,27.19000053,28.12000084,27.84000015,143942900,27.84000015
2018-09-07,28.27000046,26.79999924,26.95999908,27.37999916,123348700,27.37999916
2018-09-10,29.93000031,27.84000015,28.14999962,29.88999939,162253800,29.88999939
2018-09-11,30.59000015,29.37000084,30.02000046,30.10000038,159902500,30.10000038
2018-09-12,32.29000092,29.45000076,29.90999985,32.20999908,197889600,32.20999908
2018-09-13,34.13999939,29.87000084,33.15999985,30.47999954,304147100,30.47999954
2018-09-14,33.09000015,30.54000092,31.43000031,32.72000122,217762800,32.72000122
2018-09-17,33.22999954,31.60000038,31.75,32.43000031,180410600,32.43000031
2018-09-18,33.36999893,31.20000076,32.99000168,31.93000031,176673200,31.93000031
2018-09-19,31.82999992,30.51000023,31.52000046,31.20999908,124287000,31.20999908
2018-09-20,32.20000076,30.63999939,32.09999847,31.18000031,123116500,31.18000031
2018-09-21,32.41999817,30.90999985,31.19000053,31.02000046,129792900,31.02000046
2018-09-24,32.65000153,30.90999985,31.12999916,32.61000061,118332600,32.61000061
2018-09-25,33.59999847,32.18999863,33.18000031,32.56999969,118570200,32.56999969
2018-09-26,32.59999847,31.71999931,32.40000153,32.18999863,79347300,32.18999863
2018-09-27,32.63000107,31.38999939,31.86000061,32.59000015,87934400,32.59000015
2018-09-28,32.77999878,29.97999954,32.24000168,30.88999939,165453500,30.88999939
2018-10-01,31.90999985,30.25,30.69000053,31.42000008,94742900,31.42000008
2018-10-02,30.81999969,28.64999962,30.72999954,29.02000046,145276500,29.02000046
2018-10-03,29.21999931,26.54000092,29.04000092,28.43000031,190137200,28.43000031
2018-10-04,28.82999992,27.37000084,27.98999977,27.78000069,95831200,27.78000069
2018-10-05,28.46999931,26.93000031,28.06999969,27.35000038,88008500,27.35000038
2018-10-08,27.54000092,25.95999908,26.72999954,26.45999908,103789500,26.45999908
2018-10-09,27.70999908,26,26.14999962,27.23999977,105461800,27.23999977
2018-10-10,27.39999962,24.90999985,27.37999916,25,147682900,25
2018-10-11,26.20000076,24.54999924,24.73999977,25.29999924,147013800,25.29999924
2018-10-12,26.96999931,25.67000008,26.77000046,26.34000015,111059400,26.34000015
